"Town","FIPS","Year","Measure Type","Variable","Value"
"East Haddam",900722280,"SFY 2003-2004","Percent","Ratio of Debt to Actual Grand List",1.2
"East Hampton",900722490,"SFY 2003-2004","Percent","Ratio of Debt to Actual Grand List",1.9
"East Hartford",900322630,"SFY 2003-2004","Percent","Ratio of Debt to Actual Grand List",2
"East Haven",900922910,"SFY 2003-2004","Percent","Ratio of Debt to Actual Grand List",4.8
"East Lyme",901123400,"SFY 2003-2004","Percent","Ratio of Debt to Actual Grand List",3.3
"Easton",900123890,"SFY 2003-2004","Percent","Ratio of Debt to Actual Grand List",3.6
"East Windsor",900324800,"SFY 2003-2004","Percent","Ratio of Debt to Actual Grand List",1.8
"Ellington",901325360,"SFY 2003-2004","Percent","Ratio of Debt to Actual Grand List",3.4
"Enfield",900325990,"SFY 2003-2004","Percent","Ratio of Debt to Actual Grand List",1.5
"Essex",900726270,"SFY 2003-2004","Percent","Ratio of Debt to Actual Grand List",1.8
"Fairfield",900126620,"SFY 2003-2004","Percent","Ratio of Debt to Actual Grand List",2.4
"Farmington",900327600,"SFY 2003-2004","Percent","Ratio of Debt to Actual Grand List",2.8
"Franklin",901129910,"SFY 2003-2004","Percent","Ratio of Debt to Actual Grand List",2.8
"Glastonbury",900331240,"SFY 2003-2004","Percent","Ratio of Debt to Actual Grand List",2.2
"Goshen",900532290,"SFY 2003-2004","Percent","Ratio of Debt to Actual Grand List",1.1
"Granby",900332640,"SFY 2003-2004","Percent","Ratio of Debt to Actual Grand List",3
"Greenwich",900133620,"SFY 2003-2004","Percent","Ratio of Debt to Actual Grand List",0.2
"Griswold",901133900,"SFY 2003-2004","Percent","Ratio of Debt to Actual Grand List",2.3
"Groton",901134250,"SFY 2003-2004","Percent","Ratio of Debt to Actual Grand List",0.7
"Guilford",900934950,"SFY 2003-2004","Percent","Ratio of Debt to Actual Grand List",1.2
"Haddam",900735230,"SFY 2003-2004","Percent","Ratio of Debt to Actual Grand List",1.9
"Hamden",900935650,"SFY 2003-2004","Percent","Ratio of Debt to Actual Grand List",3.2
"Hampton",901536000,"SFY 2003-2004","Percent","Ratio of Debt to Actual Grand List",1.4
"Hartford",900337070,"SFY 2003-2004","Percent","Ratio of Debt to Actual Grand List",4
"Hartland",900337140,"SFY 2003-2004","Percent","Ratio of Debt to Actual Grand List",1.7
"Harwinton",900537280,"SFY 2003-2004","Percent","Ratio of Debt to Actual Grand List",1.1
"Hebron",901337910,"SFY 2003-2004","Percent","Ratio of Debt to Actual Grand List",4.6
"Kent",900540290,"SFY 2003-2004","Percent","Ratio of Debt to Actual Grand List",2.5
"Killingly",901540500,"SFY 2003-2004","Percent","Ratio of Debt to Actual Grand List",2.2
"Killingworth",900740710,"SFY 2003-2004","Percent","Ratio of Debt to Actual Grand List",1.9
"Lebanon",901142390,"SFY 2003-2004","Percent","Ratio of Debt to Actual Grand List",1.5
"Ledyard",901142600,"SFY 2003-2004","Percent","Ratio of Debt to Actual Grand List",0.6
"Lisbon",901143230,"SFY 2003-2004","Percent","Ratio of Debt to Actual Grand List",2.8
"Litchfield",900543370,"SFY 2003-2004","Percent","Ratio of Debt to Actual Grand List",1.9
"Lyme",901144210,"SFY 2003-2004","Percent","Ratio of Debt to Actual Grand List",1.6
"Madison",900944560,"SFY 2003-2004","Percent","Ratio of Debt to Actual Grand List",1.8
"Manchester",900344700,"SFY 2003-2004","Percent","Ratio of Debt to Actual Grand List",1.6
"Mansfield",901344910,"SFY 2003-2004","Percent","Ratio of Debt to Actual Grand List",3.3
"Marlborough",900345820,"SFY 2003-2004","Percent","Ratio of Debt to Actual Grand List",5
"Meriden",900946520,"SFY 2003-2004","Percent","Ratio of Debt to Actual Grand List",4.2
"Middlebury",900946940,"SFY 2003-2004","Percent","Ratio of Debt to Actual Grand List",1.6
"Middlefield",900747080,"SFY 2003-2004","Percent","Ratio of Debt to Actual Grand List",3.9
"Middletown",900747360,"SFY 2003-2004","Percent","Ratio of Debt to Actual Grand List",2.5
"Milford",900947535,"SFY 2003-2004","Percent","Ratio of Debt to Actual Grand List",1.6
"Monroe",900148620,"SFY 2003-2004","Percent","Ratio of Debt to Actual Grand List",2.4
"Montville",901148900,"SFY 2003-2004","Percent","Ratio of Debt to Actual Grand List",1.8
"Morris",900549460,"SFY 2003-2004","Percent","Ratio of Debt to Actual Grand List",1.5
"Naugatuck",900949950,"SFY 2003-2004","Percent","Ratio of Debt to Actual Grand List",7.2
"New Britain",900350440,"SFY 2003-2004","Percent","Ratio of Debt to Actual Grand List",9.1
"New Canaan",900150580,"SFY 2003-2004","Percent","Ratio of Debt to Actual Grand List",1.7
"New Fairfield",900150860,"SFY 2003-2004","Percent","Ratio of Debt to Actual Grand List",1.3
"New Hartford",900551350,"SFY 2003-2004","Percent","Ratio of Debt to Actual Grand List",2.3
"New Haven",900952070,"SFY 2003-2004","Percent","Ratio of Debt to Actual Grand List",12.3
"Newington",900352140,"SFY 2003-2004","Percent","Ratio of Debt to Actual Grand List",1.4
"New London",901152350,"SFY 2003-2004","Percent","Ratio of Debt to Actual Grand List",3
"New Milford",900552630,"SFY 2003-2004","Percent","Ratio of Debt to Actual Grand List",2.7
"Newtown",900152980,"SFY 2003-2004","Percent","Ratio of Debt to Actual Grand List",1.8
"Norfolk",900553470,"SFY 2003-2004","Percent","Ratio of Debt to Actual Grand List",1
"North Branford",900953890,"SFY 2003-2004","Percent","Ratio of Debt to Actual Grand List",3.3
"North Canaan",900554030,"SFY 2003-2004","Percent","Ratio of Debt to Actual Grand List",1.1
"North Haven",900954870,"SFY 2003-2004","Percent","Ratio of Debt to Actual Grand List",1.6
"North Stonington",901155500,"SFY 2003-2004","Percent","Ratio of Debt to Actual Grand List",1.9
"Norwalk",900156060,"SFY 2003-2004","Percent","Ratio of Debt to Actual Grand List",2
"Norwich",901156270,"SFY 2003-2004","Percent","Ratio of Debt to Actual Grand List",3.4
"Old Lyme",901157040,"SFY 2003-2004","Percent","Ratio of Debt to Actual Grand List",2.1
"Old Saybrook",900757320,"SFY 2003-2004","Percent","Ratio of Debt to Actual Grand List",1.7
"Orange",900957600,"SFY 2003-2004","Percent","Ratio of Debt to Actual Grand List",1.4
"Oxford",900958300,"SFY 2003-2004","Percent","Ratio of Debt to Actual Grand List",1.2
"Plainfield",901559980,"SFY 2003-2004","Percent","Ratio of Debt to Actual Grand List",1.9
"Plainville",900360120,"SFY 2003-2004","Percent","Ratio of Debt to Actual Grand List",1.7
"Plymouth",900560750,"SFY 2003-2004","Percent","Ratio of Debt to Actual Grand List",2.8
"Pomfret",901561030,"SFY 2003-2004","Percent","Ratio of Debt to Actual Grand List",0.9
"Portland",900761800,"SFY 2003-2004","Percent","Ratio of Debt to Actual Grand List",4.4
"Preston",901162150,"SFY 2003-2004","Percent","Ratio of Debt to Actual Grand List",2.4
"Prospect",900962290,"SFY 2003-2004","Percent","Ratio of Debt to Actual Grand List",5.6
"Putnam",901562710,"SFY 2003-2004","Percent","Ratio of Debt to Actual Grand List",0.3
"Redding",900163480,"SFY 2003-2004","Percent","Ratio of Debt to Actual Grand List",1.8
"Ridgefield",900163970,"SFY 2003-2004","Percent","Ratio of Debt to Actual Grand List",3.6
"Rocky Hill",900365370,"SFY 2003-2004","Percent","Ratio of Debt to Actual Grand List",1.5
"Roxbury",900565930,"SFY 2003-2004","Percent","Ratio of Debt to Actual Grand List",0.3
"Salem",901166210,"SFY 2003-2004","Percent","Ratio of Debt to Actual Grand List",0.6
"Salisbury",900566420,"SFY 2003-2004","Percent","Ratio of Debt to Actual Grand List",0.5
"Scotland",901567400,"SFY 2003-2004","Percent","Ratio of Debt to Actual Grand List",2
"Seymour",900967610,"SFY 2003-2004","Percent","Ratio of Debt to Actual Grand List",2.8
"Sharon",900567960,"SFY 2003-2004","Percent","Ratio of Debt to Actual Grand List",0.7
"Shelton",900168170,"SFY 2003-2004","Percent","Ratio of Debt to Actual Grand List",0.9
"Sherman",900168310,"SFY 2003-2004","Percent","Ratio of Debt to Actual Grand List",1.9
"Simsbury",900368940,"SFY 2003-2004","Percent","Ratio of Debt to Actual Grand List",1.6
"Somers",901369220,"SFY 2003-2004","Percent","Ratio of Debt to Actual Grand List",3.8
"Southbury",900969640,"SFY 2003-2004","Percent","Ratio of Debt to Actual Grand List",1.7
"Southington",900370550,"SFY 2003-2004","Percent","Ratio of Debt to Actual Grand List",1.7
"South Windsor",900371390,"SFY 2003-2004","Percent","Ratio of Debt to Actual Grand List",1.5
"Sprague",901171670,"SFY 2003-2004","Percent","Ratio of Debt to Actual Grand List",2.1
"Stafford",901372090,"SFY 2003-2004","Percent","Ratio of Debt to Actual Grand List",2.8
"Stamford",900173070,"SFY 2003-2004","Percent","Ratio of Debt to Actual Grand List",2.5
"Sterling",901573420,"SFY 2003-2004","Percent","Ratio of Debt to Actual Grand List",0.4
"Stonington",901173770,"SFY 2003-2004","Percent","Ratio of Debt to Actual Grand List",1.3
"Stratford",900174190,"SFY 2003-2004","Percent","Ratio of Debt to Actual Grand List",5.1
"Suffield",900374540,"SFY 2003-2004","Percent","Ratio of Debt to Actual Grand List",3.9
"Thomaston",900575730,"SFY 2003-2004","Percent","Ratio of Debt to Actual Grand List",4.7
"Thompson",901575870,"SFY 2003-2004","Percent","Ratio of Debt to Actual Grand List",0.3
"Tolland",901376290,"SFY 2003-2004","Percent","Ratio of Debt to Actual Grand List",2.5
"Torrington",900576570,"SFY 2003-2004","Percent","Ratio of Debt to Actual Grand List",2.9
"Trumbull",900177200,"SFY 2003-2004","Percent","Ratio of Debt to Actual Grand List",2.1
"Union",901377830,"SFY 2003-2004","Percent","Ratio of Debt to Actual Grand List",1.3
"Vernon",901378250,"SFY 2003-2004","Percent","Ratio of Debt to Actual Grand List",2.1
"Voluntown",901178600,"SFY 2003-2004","Percent","Ratio of Debt to Actual Grand List",1.8
"Wallingford",900978740,"SFY 2003-2004","Percent","Ratio of Debt to Actual Grand List",0.9
"Warren",900579510,"SFY 2003-2004","Percent","Ratio of Debt to Actual Grand List",0.8
"Washington",900579720,"SFY 2003-2004","Percent","Ratio of Debt to Actual Grand List",0.4
"Waterbury",900980070,"SFY 2003-2004","Percent","Ratio of Debt to Actual Grand List",4.2
"Waterford",901180280,"SFY 2003-2004","Percent","Ratio of Debt to Actual Grand List",0
"Watertown",900580490,"SFY 2003-2004","Percent","Ratio of Debt to Actual Grand List",2.1
"Westbrook",900781680,"SFY 2003-2004","Percent","Ratio of Debt to Actual Grand List",1.6
"West Hartford",900382590,"SFY 2003-2004","Percent","Ratio of Debt to Actual Grand List",2.9
"West Haven",900982870,"SFY 2003-2004","Percent","Ratio of Debt to Actual Grand List",7.9
"Weston",900183430,"SFY 2003-2004","Percent","Ratio of Debt to Actual Grand List",3.2
"Westport",900183500,"SFY 2003-2004","Percent","Ratio of Debt to Actual Grand List",2.5
"Wethersfield",900384900,"SFY 2003-2004","Percent","Ratio of Debt to Actual Grand List",1.8
"Willington",901385950,"SFY 2003-2004","Percent","Ratio of Debt to Actual Grand List",2.6
"Wilton",900186370,"SFY 2003-2004","Percent","Ratio of Debt to Actual Grand List",2
"Winchester",900586440,"SFY 2003-2004","Percent","Ratio of Debt to Actual Grand List",0.4
"Windham",901586790,"SFY 2003-2004","Percent","Ratio of Debt to Actual Grand List",3.9
"Windsor",900387000,"SFY 2003-2004","Percent","Ratio of Debt to Actual Grand List",2.4
"Windsor Locks",900387070,"SFY 2003-2004","Percent","Ratio of Debt to Actual Grand List",2
"Wolcott",900987560,"SFY 2003-2004","Percent","Ratio of Debt to Actual Grand List",4.5
"Woodbridge",900987700,"SFY 2003-2004","Percent","Ratio of Debt to Actual Grand List",2.9
"Woodbury",900587910,"SFY 2003-2004","Percent","Ratio of Debt to Actual Grand List",1.2
"Woodstock",901588190,"SFY 2003-2004","Percent","Ratio of Debt to Actual Grand List",2.2
"Andover",901301080,"SFY 2003-2004","Percent","Ratio of Debt to Equalized Net Grand List",2.2
"Ansonia",900901220,"SFY 2003-2004","Percent","Ratio of Debt to Equalized Net Grand List",3.8
"Ashford",901501430,"SFY 2003-2004","Percent","Ratio of Debt to Equalized Net Grand List",3.7
"Avon",900302060,"SFY 2003-2004","Percent","Ratio of Debt to Equalized Net Grand List",0.9
"Barkhamsted",900502760,"SFY 2003-2004","Percent","Ratio of Debt to Equalized Net Grand List",0.9
"Beacon Falls",900903250,"SFY 2003-2004","Percent","Ratio of Debt to Equalized Net Grand List",3.4
"Berlin",900304300,"SFY 2003-2004","Percent","Ratio of Debt to Equalized Net Grand List",0.5
"Bethany",900904580,"SFY 2003-2004","Percent","Ratio of Debt to Equalized Net Grand List",1.2
"Bethel",900104720,"SFY 2003-2004","Percent","Ratio of Debt to Equalized Net Grand List",1.1
"Bethlehem",900504930,"SFY 2003-2004","Percent","Ratio of Debt to Equalized Net Grand List",0.8
"Bloomfield",900305910,"SFY 2003-2004","Percent","Ratio of Debt to Equalized Net Grand List",0.9
"Bolton",901306260,"SFY 2003-2004","Percent","Ratio of Debt to Equalized Net Grand List",0.9
"Bozrah",901106820,"SFY 2003-2004","Percent","Ratio of Debt to Equalized Net Grand List",1.3
"Branford",900907310,"SFY 2003-2004","Percent","Ratio of Debt to Equalized Net Grand List",1.4
"Bridgeport",900108070,"SFY 2003-2004","Percent","Ratio of Debt to Equalized Net Grand List",9.1
"Bridgewater",900508210,"SFY 2003-2004","Percent","Ratio of Debt to Equalized Net Grand List",0.2
"Bristol",900308490,"SFY 2003-2004","Percent","Ratio of Debt to Equalized Net Grand List",0.7
"Brookfield",900108980,"SFY 2003-2004","Percent","Ratio of Debt to Equalized Net Grand List",0.8
"Brooklyn",901509190,"SFY 2003-2004","Percent","Ratio of Debt to Equalized Net Grand List",1.7
"Burlington",900310100,"SFY 2003-2004","Percent","Ratio of Debt to Equalized Net Grand List",1
"Canaan",900510940,"SFY 2003-2004","Percent","Ratio of Debt to Equalized Net Grand List",0.9
"Canterbury",901512130,"SFY 2003-2004","Percent","Ratio of Debt to Equalized Net Grand List",0.8
"Canton",900312270,"SFY 2003-2004","Percent","Ratio of Debt to Equalized Net Grand List",1.7
"Chaplin",901513810,"SFY 2003-2004","Percent","Ratio of Debt to Equalized Net Grand List",1.1
"Cheshire",900914160,"SFY 2003-2004","Percent","Ratio of Debt to Equalized Net Grand List",2.3
"Chester",900714300,"SFY 2003-2004","Percent","Ratio of Debt to Equalized Net Grand List",1.7
"Clinton",900715350,"SFY 2003-2004","Percent","Ratio of Debt to Equalized Net Grand List",0.9
"Colchester",901115910,"SFY 2003-2004","Percent","Ratio of Debt to Equalized Net Grand List",2.1
"Colebrook",900516050,"SFY 2003-2004","Percent","Ratio of Debt to Equalized Net Grand List",1.3
"Columbia",901316400,"SFY 2003-2004","Percent","Ratio of Debt to Equalized Net Grand List",1.4
"Cornwall",900517240,"SFY 2003-2004","Percent","Ratio of Debt to Equalized Net Grand List",1
"Coventry",901317800,"SFY 2003-2004","Percent","Ratio of Debt to Equalized Net Grand List",1.9
"Cromwell",900718080,"SFY 2003-2004","Percent","Ratio of Debt to Equalized Net Grand List",2.4
"Danbury",900118500,"SFY 2003-2004","Percent","Ratio of Debt to Equalized Net Grand List",0.9
"Darien",900118850,"SFY 2003-2004","Percent","Ratio of Debt to Equalized Net Grand List",0.8
"Deep River",900719130,"SFY 2003-2004","Percent","Ratio of Debt to Equalized Net Grand List",1.7
"Derby",900919550,"SFY 2003-2004","Percent","Ratio of Debt to Equalized Net Grand List",1.4
"Durham",900720810,"SFY 2003-2004","Percent","Ratio of Debt to Equalized Net Grand List",1.9
"Eastford",901521860,"SFY 2003-2004","Percent","Ratio of Debt to Equalized Net Grand List",0
"East Granby",900322070,"SFY 2003-2004","Percent","Ratio of Debt to Equalized Net Grand List",0.7
"East Haddam",900722280,"SFY 2003-2004","Percent","Ratio of Debt to Equalized Net Grand List",0.8
"East Hampton",900722490,"SFY 2003-2004","Percent","Ratio of Debt to Equalized Net Grand List",1.1
"East Hartford",900322630,"SFY 2003-2004","Percent","Ratio of Debt to Equalized Net Grand List",1.2
"East Haven",900922910,"SFY 2003-2004","Percent","Ratio of Debt to Equalized Net Grand List",2.5
"East Lyme",901123400,"SFY 2003-2004","Percent","Ratio of Debt to Equalized Net Grand List",1.7
"Easton",900123890,"SFY 2003-2004","Percent","Ratio of Debt to Equalized Net Grand List",2.5
"East Windsor",900324800,"SFY 2003-2004","Percent","Ratio of Debt to Equalized Net Grand List",1.3
"Ellington",901325360,"SFY 2003-2004","Percent","Ratio of Debt to Equalized Net Grand List",1.9
"Enfield",900325990,"SFY 2003-2004","Percent","Ratio of Debt to Equalized Net Grand List",0.9
"Essex",900726270,"SFY 2003-2004","Percent","Ratio of Debt to Equalized Net Grand List",0.9
"Fairfield",900126620,"SFY 2003-2004","Percent","Ratio of Debt to Equalized Net Grand List",1.3
"Farmington",900327600,"SFY 2003-2004","Percent","Ratio of Debt to Equalized Net Grand List",1.9
"Franklin",901129910,"SFY 2003-2004","Percent","Ratio of Debt to Equalized Net Grand List",1.5
"Glastonbury",900331240,"SFY 2003-2004","Percent","Ratio of Debt to Equalized Net Grand List",1.5
"Goshen",900532290,"SFY 2003-2004","Percent","Ratio of Debt to Equalized Net Grand List",0.8
"Granby",900332640,"SFY 2003-2004","Percent","Ratio of Debt to Equalized Net Grand List",2.1
"Greenwich",900133620,"SFY 2003-2004","Percent","Ratio of Debt to Equalized Net Grand List",0.1
"Griswold",901133900,"SFY 2003-2004","Percent","Ratio of Debt to Equalized Net Grand List",1.2
"Groton",901134250,"SFY 2003-2004","Percent","Ratio of Debt to Equalized Net Grand List",0.4
"Guilford",900934950,"SFY 2003-2004","Percent","Ratio of Debt to Equalized Net Grand List",0.9
"Haddam",900735230,"SFY 2003-2004","Percent","Ratio of Debt to Equalized Net Grand List",1.1
"Hamden",900935650,"SFY 2003-2004","Percent","Ratio of Debt to Equalized Net Grand List",1.6
"Hampton",901536000,"SFY 2003-2004","Percent","Ratio of Debt to Equalized Net Grand List",0.7
"Hartford",900337070,"SFY 2003-2004","Percent","Ratio of Debt to Equalized Net Grand List",2.2
"Hartland",900337140,"SFY 2003-2004","Percent","Ratio of Debt to Equalized Net Grand List",1.2
"Harwinton",900537280,"SFY 2003-2004","Percent","Ratio of Debt to Equalized Net Grand List",0.6
"Hebron",901337910,"SFY 2003-2004","Percent","Ratio of Debt to Equalized Net Grand List",2.8
"Kent",900540290,"SFY 2003-2004","Percent","Ratio of Debt to Equalized Net Grand List",1.2
"Killingly",901540500,"SFY 2003-2004","Percent","Ratio of Debt to Equalized Net Grand List",1.5
"Killingworth",900740710,"SFY 2003-2004","Percent","Ratio of Debt to Equalized Net Grand List",1.2
"Lebanon",901142390,"SFY 2003-2004","Percent","Ratio of Debt to Equalized Net Grand List",0.8
"Ledyard",901142600,"SFY 2003-2004","Percent","Ratio of Debt to Equalized Net Grand List",0.3
"Lisbon",901143230,"SFY 2003-2004","Percent","Ratio of Debt to Equalized Net Grand List",1.6
"Litchfield",900543370,"SFY 2003-2004","Percent","Ratio of Debt to Equalized Net Grand List",0.9
"Lyme",901144210,"SFY 2003-2004","Percent","Ratio of Debt to Equalized Net Grand List",0.7
"Madison",900944560,"SFY 2003-2004","Percent","Ratio of Debt to Equalized Net Grand List",1.2
"Manchester",900344700,"SFY 2003-2004","Percent","Ratio of Debt to Equalized Net Grand List",0.9
"Mansfield",901344910,"SFY 2003-2004","Percent","Ratio of Debt to Equalized Net Grand List",1.8
"Marlborough",900345820,"SFY 2003-2004","Percent","Ratio of Debt to Equalized Net Grand List",3
"Meriden",900946520,"SFY 2003-2004","Percent","Ratio of Debt to Equalized Net Grand List",2.5
"Middlebury",900946940,"SFY 2003-2004","Percent","Ratio of Debt to Equalized Net Grand List",0.9
"Middlefield",900747080,"SFY 2003-2004","Percent","Ratio of Debt to Equalized Net Grand List",2.3
"Middletown",900747360,"SFY 2003-2004","Percent","Ratio of Debt to Equalized Net Grand List",1.7
"Milford",900947535,"SFY 2003-2004","Percent","Ratio of Debt to Equalized Net Grand List",0.8
"Monroe",900148620,"SFY 2003-2004","Percent","Ratio of Debt to Equalized Net Grand List",1.2
"Montville",901148900,"SFY 2003-2004","Percent","Ratio of Debt to Equalized Net Grand List",1
"Morris",900549460,"SFY 2003-2004","Percent","Ratio of Debt to Equalized Net Grand List",0.8
"Naugatuck",900949950,"SFY 2003-2004","Percent","Ratio of Debt to Equalized Net Grand List",5.1
"New Britain",900350440,"SFY 2003-2004","Percent","Ratio of Debt to Equalized Net Grand List",6.4
"New Canaan",900150580,"SFY 2003-2004","Percent","Ratio of Debt to Equalized Net Grand List",1.1
"New Fairfield",900150860,"SFY 2003-2004","Percent","Ratio of Debt to Equalized Net Grand List",0.7
"New Hartford",900551350,"SFY 2003-2004","Percent","Ratio of Debt to Equalized Net Grand List",1.2
"New Haven",900952070,"SFY 2003-2004","Percent","Ratio of Debt to Equalized Net Grand List",7.2
"Newington",900352140,"SFY 2003-2004","Percent","Ratio of Debt to Equalized Net Grand List",0.7
"New London",901152350,"SFY 2003-2004","Percent","Ratio of Debt to Equalized Net Grand List",1.6
"New Milford",900552630,"SFY 2003-2004","Percent","Ratio of Debt to Equalized Net Grand List",1.5
"Newtown",900152980,"SFY 2003-2004","Percent","Ratio of Debt to Equalized Net Grand List",1.2
"Norfolk",900553470,"SFY 2003-2004","Percent","Ratio of Debt to Equalized Net Grand List",0.5
"North Branford",900953890,"SFY 2003-2004","Percent","Ratio of Debt to Equalized Net Grand List",1.9
"North Canaan",900554030,"SFY 2003-2004","Percent","Ratio of Debt to Equalized Net Grand List",0.8
"North Haven",900954870,"SFY 2003-2004","Percent","Ratio of Debt to Equalized Net Grand List",0.9
"North Stonington",901155500,"SFY 2003-2004","Percent","Ratio of Debt to Equalized Net Grand List",0.9
"Norwalk",900156060,"SFY 2003-2004","Percent","Ratio of Debt to Equalized Net Grand List",0.8
"Norwich",901156270,"SFY 2003-2004","Percent","Ratio of Debt to Equalized Net Grand List",1.6
"Old Lyme",901157040,"SFY 2003-2004","Percent","Ratio of Debt to Equalized Net Grand List",1
"Old Saybrook",900757320,"SFY 2003-2004","Percent","Ratio of Debt to Equalized Net Grand List",0.8
"Orange",900957600,"SFY 2003-2004","Percent","Ratio of Debt to Equalized Net Grand List",0.8
"Oxford",900958300,"SFY 2003-2004","Percent","Ratio of Debt to Equalized Net Grand List",0.6
"Plainfield",901559980,"SFY 2003-2004","Percent","Ratio of Debt to Equalized Net Grand List",1.3
"Plainville",900360120,"SFY 2003-2004","Percent","Ratio of Debt to Equalized Net Grand List",0.9
"Plymouth",900560750,"SFY 2003-2004","Percent","Ratio of Debt to Equalized Net Grand List",1.6
"Pomfret",901561030,"SFY 2003-2004","Percent","Ratio of Debt to Equalized Net Grand List",0.5
"Portland",900761800,"SFY 2003-2004","Percent","Ratio of Debt to Equalized Net Grand List",2.5
"Preston",901162150,"SFY 2003-2004","Percent","Ratio of Debt to Equalized Net Grand List",1.7
"Prospect",900962290,"SFY 2003-2004","Percent","Ratio of Debt to Equalized Net Grand List",2.9
"Putnam",901562710,"SFY 2003-2004","Percent","Ratio of Debt to Equalized Net Grand List",0.1
"Redding",900163480,"SFY 2003-2004","Percent","Ratio of Debt to Equalized Net Grand List",1.2
"Ridgefield",900163970,"SFY 2003-2004","Percent","Ratio of Debt to Equalized Net Grand List",2.5
"Rocky Hill",900365370,"SFY 2003-2004","Percent","Ratio of Debt to Equalized Net Grand List",0.8
"Roxbury",900565930,"SFY 2003-2004","Percent","Ratio of Debt to Equalized Net Grand List",0.2
"Salem",901166210,"SFY 2003-2004","Percent","Ratio of Debt to Equalized Net Grand List",0.3
"Salisbury",900566420,"SFY 2003-2004","Percent","Ratio of Debt to Equalized Net Grand List",0.3
"Scotland",901567400,"SFY 2003-2004","Percent","Ratio of Debt to Equalized Net Grand List",1.1
"Seymour",900967610,"SFY 2003-2004","Percent","Ratio of Debt to Equalized Net Grand List",1.7
"Sharon",900567960,"SFY 2003-2004","Percent","Ratio of Debt to Equalized Net Grand List",0.3
"Shelton",900168170,"SFY 2003-2004","Percent","Ratio of Debt to Equalized Net Grand List",0.5
"Sherman",900168310,"SFY 2003-2004","Percent","Ratio of Debt to Equalized Net Grand List",0.9
"Simsbury",900368940,"SFY 2003-2004","Percent","Ratio of Debt to Equalized Net Grand List",1.1
"Somers",901369220,"SFY 2003-2004","Percent","Ratio of Debt to Equalized Net Grand List",1.9
"Southbury",900969640,"SFY 2003-2004","Percent","Ratio of Debt to Equalized Net Grand List",1.2
"Southington",900370550,"SFY 2003-2004","Percent","Ratio of Debt to Equalized Net Grand List",1
"South Windsor",900371390,"SFY 2003-2004","Percent","Ratio of Debt to Equalized Net Grand List",1.1
"Sprague",901171670,"SFY 2003-2004","Percent","Ratio of Debt to Equalized Net Grand List",0.9
"Stafford",901372090,"SFY 2003-2004","Percent","Ratio of Debt to Equalized Net Grand List",1.5
"Stamford",900173070,"SFY 2003-2004","Percent","Ratio of Debt to Equalized Net Grand List",1
"Sterling",901573420,"SFY 2003-2004","Percent","Ratio of Debt to Equalized Net Grand List",0.3
"Stonington",901173770,"SFY 2003-2004","Percent","Ratio of Debt to Equalized Net Grand List",0.9
"Stratford",900174190,"SFY 2003-2004","Percent","Ratio of Debt to Equalized Net Grand List",2.8
"Suffield",900374540,"SFY 2003-2004","Percent","Ratio of Debt to Equalized Net Grand List",2
"Thomaston",900575730,"SFY 2003-2004","Percent","Ratio of Debt to Equalized Net Grand List",2.4
"Thompson",901575870,"SFY 2003-2004","Percent","Ratio of Debt to Equalized Net Grand List",0.1
"Tolland",901376290,"SFY 2003-2004","Percent","Ratio of Debt to Equalized Net Grand List",1.4
"Torrington",900576570,"SFY 2003-2004","Percent","Ratio of Debt to Equalized Net Grand List",1.6
"Trumbull",900177200,"SFY 2003-2004","Percent","Ratio of Debt to Equalized Net Grand List",1.1
"Union",901377830,"SFY 2003-2004","Percent","Ratio of Debt to Equalized Net Grand List",0.7
"Vernon",901378250,"SFY 2003-2004","Percent","Ratio of Debt to Equalized Net Grand List",1.2
"Voluntown",901178600,"SFY 2003-2004","Percent","Ratio of Debt to Equalized Net Grand List",0.9
"Wallingford",900978740,"SFY 2003-2004","Percent","Ratio of Debt to Equalized Net Grand List",0.6
"Warren",900579510,"SFY 2003-2004","Percent","Ratio of Debt to Equalized Net Grand List",0.6
"Washington",900579720,"SFY 2003-2004","Percent","Ratio of Debt to Equalized Net Grand List",0.2
"Waterbury",900980070,"SFY 2003-2004","Percent","Ratio of Debt to Equalized Net Grand List",2.9
"Waterford",901180280,"SFY 2003-2004","Percent","Ratio of Debt to Equalized Net Grand List",0
"Watertown",900580490,"SFY 2003-2004","Percent","Ratio of Debt to Equalized Net Grand List",1.1
"Westbrook",900781680,"SFY 2003-2004","Percent","Ratio of Debt to Equalized Net Grand List",0.9
"West Hartford",900382590,"SFY 2003-2004","Percent","Ratio of Debt to Equalized Net Grand List",1.4
"West Haven",900982870,"SFY 2003-2004","Percent","Ratio of Debt to Equalized Net Grand List",4
"Weston",900183430,"SFY 2003-2004","Percent","Ratio of Debt to Equalized Net Grand List",1.7
"Westport",900183500,"SFY 2003-2004","Percent","Ratio of Debt to Equalized Net Grand List",1.2
"Wethersfield",900384900,"SFY 2003-2004","Percent","Ratio of Debt to Equalized Net Grand List",0.9
"Willington",901385950,"SFY 2003-2004","Percent","Ratio of Debt to Equalized Net Grand List",1.4
"Wilton",900186370,"SFY 2003-2004","Percent","Ratio of Debt to Equalized Net Grand List",1.4
"Winchester",900586440,"SFY 2003-2004","Percent","Ratio of Debt to Equalized Net Grand List",0.3
"Windham",901586790,"SFY 2003-2004","Percent","Ratio of Debt to Equalized Net Grand List",2.3
